Wed, Apr 20, 2022
1:26:05 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
230.0000000	3073.0000000	0.0001724	0.0001777	0.0001736	0.0001546	-0.0001715	-0.0001801	-0.0001724	-0.0001563	0.2093455	0.2610641	0.1704359	0.0846491	-0.2092275	-0.2704048	-0.1752034	-0.0825825
231.6000000	122.7099991	0.0001847	0.0001907	0.0001862	0.0001658	-0.0001840	-0.0001928	-0.0001850	-0.0001674	0.2093771	0.2560661	0.0393964	-0.0325835	-0.2100668	-0.2631764	-0.0424588	0.0355112
233.1000000	-2872.0000000	0.0001686	0.0001745	0.0001701	0.0001517	-0.0001683	-0.0001760	-0.0001692	-0.0001530	0.2088278	0.2511650	-0.0895370	-0.1490520	-0.2103855	-0.2563611	0.0878250	0.1531027
234.9000000	3072.0000000	0.0001668	0.0001719	0.0001682	0.0001497	-0.0001660	-0.0001746	-0.0001669	-0.0001515	0.2094600	0.2608083	0.1632081	0.0786512	-0.2094082	-0.2698377	-0.1672996	-0.0769932
236.4000000	122.6699982	0.0001782	0.0001841	0.0001799	0.0001603	-0.0001776	-0.0001863	-0.0001786	-0.0001619	0.2093836	0.2559646	0.0388963	-0.0326944	-0.2100862	-0.2627663	-0.0419855	0.0349178
237.9000000	-2872.0000000	0.0001637	0.0001696	0.0001655	0.0001476	-0.0001637	-0.0001713	-0.0001645	-0.0001491	0.2087997	0.2513897	-0.0826124	-0.1426079	-0.2103872	-0.2562208	0.0802690	0.1455662
239.7000000	3073.0000000	0.0001627	0.0001677	0.0001643	0.0001463	-0.0001620	-0.0001706	-0.0001629	-0.0001482	0.2095821	0.2602663	0.1549487	0.0716944	-0.2096473	-0.2691756	-0.1584976	-0.0700537
241.2000000	122.8099976	0.0001737	0.0001795	0.0001758	0.0001566	-0.0001735	-0.0001819	-0.0001742	-0.0001582	0.2092950	0.2557259	0.0383862	-0.0329007	-0.2100968	-0.2622443	-0.0416121	0.0345709
242.7500000	-2872.0000000	0.0001609	0.0001668	0.0001631	0.0001455	-0.0001614	-0.0001685	-0.0001618	-0.0001469	0.2086049	0.2517662	-0.0740877	-0.1349921	-0.2104314	-0.2560193	0.0708449	0.1364398
244.5500000	3073.0000000	0.0001611	0.0001658	0.0001631	0.0001452	-0.0001606	-0.0001690	-0.0001613	-0.0001470	0.2094784	0.2592680	0.1449883	0.0625416	-0.2094587	-0.2679883	-0.1476922	-0.0606975
246.0000000	122.5800018	0.0001723	0.0001779	0.0001750	0.0001558	-0.0001726	-0.0001805	-0.0001730	-0.0001574	0.2088314	0.2553085	0.0382424	-0.0336999	-0.2098821	-0.2611806	-0.0413265	0.0344175
247.5500000	-2872.0000000	0.0001613	0.0001672	0.0001643	0.0001465	-0.0001627	-0.0001690	-0.0001625	-0.0001478	0.2079647	0.2522521	-0.0624322	-0.1256251	-0.2102565	-0.2553040	0.0583021	0.1243830
